rank,school,type,grades,address,city,zip,county,district,year
231,Cambridge Elementary School,Public,"PK, KG-5",35 Cambridge Road,Kendall Park,08824,Middlesex County,South Brunswick School District,2017
232,Woodfern Elementary School,Public,K-4,425 Woodfern Road,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2017
233,Hopewell Elementary School,Public,"PK, KG-5",35 Princeton Avenue,Hopewell,08525,Mercer County,Hopewell Valley Regional School District,2017
234,Glenview Avenue,Public,K-6,1700 Sycamore Street,Haddon Heights,08035,Camden County,HADDON HEIGHTS School District,2017
235,Valley View School,Public,"PK, KG-5",30 Montgomery Avenue,Montville,07045,Morris County,Montville Township School District,2017
236,Colonial Road School,Public,"PK, KG-5",749 Colonial Road,Franklin Lakes,07417,Bergen County,Franklin Lakes School District,2017
237,Clark Mills School,Public,K-5,34 Gordons Corner Road,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2017
238,Cedar Hill School,Public,"PK, KG-5",46 Pine Brook Road,Towaco,07082,Morris County,Montville Township School District,2017
239,Abraham Lincoln Elementary School,Public,K-5,325 Mason Ave,Wyckoff,07481,Bergen County,Wyckoff Township Public School District,2017
240,Laning Avenue School,Public,"PK, KG-4",18 Lanning Rd,Verona,07044,Essex County,Verona Public School District,2017
241,Cranberry Pines Elementary,Public,K-5,400 Fairview Road,Medford,08055,Burlington County,Medford Township School District,2017
242,Wemrock Brook School,Public,K-5,118 Millhurst Road,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2017
243,Lincoln Elementary School,Public,K-5,53 Brookville Road,Edison,08817,Middlesex County,Edison Township School District,2017
244,North Star Academy Charter School,"Public, Charter, Alternative",K-12,10 Washington Place,Newark,07102,Essex County,North Star Academy Charter School,2017
245,Ann Blanche Smith,Public,K-4,1000 Hillsdale Ave,Hillsdale,07642,Bergen County,Hillsdale School District,2017
246,Irwin Elementary School,Public,"PK, KG-5",71 Racetrack Road,East Brunswick,08816,Middlesex County,East Brunswick Township School District,2017
247,Conover Road Elementary School,Public,3-5,76 Conover Road,Colts Neck,07722,Monmouth County,Colts Neck Township School District,2017
248,Nut Swamp Elementary School,Public,K-5,925 Nut Swamp Road,Middletown,07748,Monmouth County,Middletown Township Public School District,2017
249,School No. 2,Public,"PK, KG-4",2047 Jones Road,Fort Lee,07024,Bergen County,Fort Lee School District,2017
250,Lakeview Elementary School,Public,"PK, KG-5",44 Cooper Road,Denville,07834,Morris County,Denville Township K-8 School District,2017
251,Central Elementary School,Public,"PK, KG-5",371 Cranbury Road,East Brunswick,08816,Middlesex County,East Brunswick Township School District,2017
252,Lincoln Elementary School,Public,"PK, KG-5",115 Highview Avenue,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2017
253,School #3,Public,"PK, KG-4",397 Palisade Avenue,Cliffside Park,07010,Bergen County,Cliffside Park School District,2017
254,William J. McGinn Elementary School,Public,K-4,1100 Roosevelt Avenue,Scotch Plains,07076,Union County,Scotch Plains-Fanwood School District,2017
255,Irene E. Feldkirchner Elementary School,Public,"PK, KG-4",105 Andrew Street,Green Brook,08812,Somerset County,Green Brook Township Public School District,2017
256,Elysian Charter School of Hoboken,"Public, Charter",K-8,1460 Garden Street,Hoboken,07030,Hudson County,Elysian Charter School,2017
257,Frenchtown Elementary,Public,"PK, KG-8",902 Harrison St,Frenchtown,08825,Hunterdon County,Frenchtown Borough School District,2017
258,Central Elementary School,Public,3-5,400 Ridgedale Avenue,East Hanover,07936,Morris County,East Hanover Township School District,2017
259,Meadowbrook,Public,"PK, KG-4",50 Piermont Ave,Hillsdale,07642,Bergen County,Hillsdale School District,2017
260,Jefferson Elementary School,Public,K-5,200 Hickory Avenue,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2017
261,Jefferson Elementary School,Public,3-5,518 Ridgewood Rd,Maplewood,07040,Essex County,South Orange-Maplewood School District,2017
262,Julia A Traphagen School,Public,"PK, KG-5",153 Summit Avenue,Waldwick,07463,Bergen County,Waldwick School District,2017
263,Whitehouse School,Public,K-3,50 Whitehouse Ave,Whitehouse Station,08889,Hunterdon County,Readington Township School District,2017
264,Sandshore Rd. Elementary School,Public,K-5,498 Sandshore  Road,Budd Lake,07828,Morris County,Mount Olive Township School District,2017
265,Norwood Public School,Public,"PK, KG-8",177 Summit St,Norwood,07648,Bergen County,Norwood Public School District,2017
266,North Boulevard School,Public,"PK, KG-5",363 Boulevard,Pompton Plains,07444,Morris County,Pequannock Township School District,2017
267,Chesterfield Township Elementary School,Public,"PK, KG-6",30 Saddle Way,Chesterfield,08515,Burlington County,Chesterfield Township School District,2017
268,Triangle Elementary School,Public,K-4,156 South  Triangle Road,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2017
269,Stonybrook Elementary School,Public,3-5,118 Boonton Avenue,Kinnelon,07405,Morris County,Kinnelon School District,2017
270,Robert Erskine School,Public,K-3,88 Erskine Road,Ringwood,07456,Passaic County,Ringwood School District,2017
271,Riverbank Charter School of Excellence,"Public, Charter",K-3,1300 Hornberger Ave,Roebling,08554,Burlington County,Riverbank Charter School of Excellence,2017
272,Ridge Ranch Elementary School,Public,K-4,345 Lockwood Drive,Paramus,07652,Bergen County,Paramus Public School District,2017
273,North Dover Elementary School,Public,K-5,1759 New Hampshire Avenue,Toms River,08753,Ocean County,Toms River Regional School District,2017
274,Clyde S. Jennings Elementary School,Public,K-5,100 Cedar Avenue,Oaklyn,08107,Camden County,Haddon Township School District,2017
275,Thomas B. Conley Elementary School,Public,"PK, KG-6",940 Iron Bridge Rd,Asbury,08802,Hunterdon County,Bethlehem Township School District,2017
276,Mount Pleasant Elementary School,Public,K-5,9 Manger Road,West Orange,07052,Essex County,West Orange Public Schools,2017
277,Flocktown-Kossmann Elementary School,Public,"PK, KG-5",90 Flocktown Road,Long Valley,07853,Morris County,Washington Township School District,2017
278,Copper Hill Elementary School,Public,"PK, KG-4",100 Everitts Road,Ringoes,08551,Hunterdon County,Flemington-Raritan Regional School District,2017
279,Seventh Avenue,Public,3-6,316 Seventh Avenue,Haddon Heights,08035,Camden County,HADDON HEIGHTS School District,2017
280,Slocum Skewes School,"Public, Alternative",2-9,650 Prospect Ave,Ridgefield,07657,Bergen County,Ridgefield School District,2017
281,Millington Elementary School,Public,2-5,91 Northfield Road,Millington,07946,Morris County,Long Hill Township School District,2017
282,River Plaza Elementary School,Public,K-5,155 Hubbard Avenue,Red Bank,07701,Monmouth County,Middletown Township Public School District,2017
283,Randolphville Elementary School,Public,K-3,One Suttie Avenue,Piscataway,08854,Middlesex County,Piscataway Township School District,2017
284,Redwood Elementary School,Public,K-5,75 Redwood Ave,West Orange,07052,Essex County,West Orange Public Schools,2017
285,Nellie F. Bennett Elementary School,Public,"PK, KG-5",Riviera Parkway,Point Pleasant Beach,08742,Ocean County,Point Pleasant Borough School District,2017
286,South Mountain Elementary School,Public,"PK, KG-5",444  West South Orange Ave,South Orange,07079,Essex County,South Orange-Maplewood School District,2017
287,Centre City Elementary School,Public,K-3,301 Columbus Dr,Mantua,08051,Gloucester County,Mantua Township School District,2017
288,Jefferson Elementary School,Public,"PK, KG-4",35 Corn Hollow Road,Succasunna,07876,Morris County,Roxbury Township School District,2017
289,James A. Garfield Elementary School,Public,K-5,480 Haddon Ave,Collingswood,08108,Camden County,Collingswood Public School District,2017
290,West Belmar Elementary School,Public,K-5,925 17th Avenue,Wall,07719,Monmouth County,Wall Township Public School District,2017
291,Brookdale Elementary School,Public,K-6,1230 Broad Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2017
292,Lafayette Mills School,Public,1-5,66 Maxwell Lane,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2017
293,Campbell Elementary School,Public,1-4,24 Durham Avenue,Metuchen,08840,Middlesex County,Metuchen Public School District,2017
294,Lincoln Elementary School,Public,"PK, KG-5",Burton & Paterson Aves,Hasbrouck Heights,07604,Bergen County,Hasbrouck Heights School District,2017
295,Wanaque Elementary School,Public,"PK, KG-8",First Street,Wanaque,07465,Passaic County,Wanaque School District,2017
296,Mountain View Elementary School,Public,"PK, KG-5",118 Clover Hill Drive,Flanders,07836,Morris County,Mount Olive Township School District,2017
297,Hillsborough Township Elementary School,Public,K-4,435 Route 206,Hillsborough,08844,Somerset County,Hillsborough Township Public School District,2017
298,Eastlake Elementary School,Public,"PK, KG-5",40 Eba Road,Parsippany,07054,Morris County,Parsippany-Troy Hills Township School District,2017
299,Wenonah Elementary School,Public,"PK, KG-6",200 N Clinton Ave,Wenonah,08090,Gloucester County,Wenonah Boro School District,2017
300,Yardville Elementary School,Public,"PK, KG-5",450 Yardville  Allentown Rd,Hamilton,08620,Mercer County,Hamilton Township Public School District,2017
301,Viola L Sickles School,Public,"PK, KG-3",25 Willow Street,Fair Haven,07704,Monmouth County,Fair Haven School District,2017
302,Samuel Mickle School,Public,3-6,559 Kings Highway,Mickleton,08056,Gloucester County,East Greenwich Township School District,2017
303,Chairville Elementary School,Public,K-5,36 Chairville Road,Medford,08055,Burlington County,Medford Township School District,2017
304,Alan B. Shepard Elementary School,Public,K-5,33 Bushnell Rd,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2017
305,Manito Elementary School,Public,K-5,111 Manito Ave,Oakland,07436,Bergen County,Oakland Public School District,2017
306,Indian Fields Elementary School,Public,"PK, KG-5",359 Ridge Road,Dayton,08810,Middlesex County,South Brunswick School District,2017
307,Jefferson (Annex) Elementary School,Public,K-3,6 Bond Street,Wallington,07057,Bergen County,Wallington Boro School District,2017
308,E. Roy Bixby,Public,"PK, KG-5",25 Fischer Ave,Bogota,07603,Bergen County,Bogota Public School District,2017
309,Valley Road School,Public,K-5,150 Valley Road,Clark,07066,Union County,Clark Township Public School District,2017
310,Spring Garden School,Public,"PK, KG-6",59 S Spring Garden Ave,Nutley,07110,Essex County,Nutley Public School District,2017
311,Gregory Elementary School,Public,K-5,301 Gregory Ave,West Orange,07052,Essex County,West Orange Public Schools,2017
312,Brookside Elementary School,Public,3-5,370 Buckelew Avenue,Monroe Township,08831,Middlesex County,Monroe Township School District,2017
313,J. Fithian Tatem School,Public,"PK, KG-5",One Glover Avenue,Haddonfield,08033,Camden County,Haddonfield School District,2017
314,Spring Lake Heights Elementary School,Public,"PK, KG-8",1110 Highway 71,Spring Lake,07762,Monmouth County,Spring Lake Heights School District,2017
315,Catherine E. Doyle Elementary School,Public,"PK, KG-3",250 Wood  Ridge Ave,Wood Ridge,07075,Bergen County,Wood-Ridge School District,2017
316,Intervale Elementary School,Public,K-5,60 Pitt Road,Boonton,07005,Morris County,Parsippany-Troy Hills Township School District,2017
317,Morris Plains Borough School,Public,3-8,500 Speedwell Avenue,Morris Plains,07950,Morris County,Morris Plains School District,2017
318,Woodmont School,Public,K-5,39 Woodmont Road,Pine Brook,07058,Morris County,Montville Township School District,2017
319,Ramtown Elementary School,Public,3-5,216 Ramtown -Greenville Road,Howell,07731,Monmouth County,Howell Township Public School District,2017
320,Bragg Elementary School,Public,3-5,250 Route 24,Chester,07930,Morris County,Chester Township School District,2017
321,Langtree Elementary School,Public,"PK, KG-5",2080 Whatley Road,Hamilton,08690,Mercer County,Hamilton Township Public School District,2017
322,Stillwater Township School,Public,"PK, KG-6",904 Stillwater Road,Stillwater,07875,Sussex County,Stillwater Township School District,2017
323,Seaview Elementary School,Public,"PK, KG-4",2013 Wabash Ave,Linwood,08221,Atlantic County,Linwood City School District,2017
324,Thelma L. Sandmeier Elementary School,Public,3-5,666 South Springfield Ave.,Springfield,07081,Union County,Springfield Public School District,2017
325,Demarest Elementary School,Public,K-6,465 Broughton Ave,Bloomfield,07003,Essex County,Bloomfield Township School District,2017
326,Thomas Jefferson Elementary School,Public,"PK, KG-5",233 Goffle Hill Road,Hawthorne,07507,Passaic County,Hawthorne Public School District,2017
327,Woodside Elementary School,Public,K-5,801 Rivervale Rd,River Vale,07675,Bergen County,River Vale Public School District,2017
328,Kennedy Park Elementary School,Public,PK-K,Goodrich Avenue,Iselin,08830,Middlesex County,Woodbridge Township School District,2017
329,Kirby's Mill Elementary School,Public,"PK, KG-5",151 Hartford Road,Medford,08055,Burlington County,Medford Township School District,2017
330,Chittick Elementary School,Public,"PK, KG-5",5 Flagler Street,E Brunswick,08816,Middlesex County,East Brunswick Township School District,2017
331,McKinley Elementary School,Public,1-5,500 First Street,Westfield,07090,Union County,Westfield Public School District,2017
332,Mt. Horeb School,Public,"PK, KG-5",80 Mount Horeb Road,Warren,07059,Somerset County,Warren Township School District,2017
333,Willow Grove Elementary School,Public,2-4,601 Willow Grove Street,Hackettstown,07840,Warren County,Hackettstown Public School District,2017
334,James Monroe Elementary School,Public,K-5,7 Sharp Rd,Edison,08837,Middlesex County,Edison Township School District,2017
335,School No. 4,Public,K-4,1193 Anderson Ave,Fort Lee,07024,Bergen County,Fort Lee School District,2017
336,Memorial Elementary School,Public,"PK, KG-5",14 Innes Road,E Brunswick,08816,Middlesex County,East Brunswick Township School District,2017
337,Cape May City Elementary School,Public,"PK, KG-6",921 Lafayette St,Cape May,08204,Cape May County,Cape May City School District,2017
338,Marshall W. Errickson School,Public,K-5,271 Elton  Adelphia Road,Freehold,07728,Monmouth County,Freehold Township School District,2017
339,Roosevelt School #7,Public,"PK, KG-5",225 Lincoln Pl,Garfield,07026,Bergen County,Garfield Public School District,2017
340,The Gray Charter School,"Public, Charter",K-8,55 Liberty Street,Newark,07102,Essex County,Gray Charter School,2017
341,Radcliffe School,Public,"PK, KG-6",379 Bloomfield Ave,Nutley,07110,Essex County,Nutley Public School District,2017
342,Springville Elementary School,Public,"PK, KG-4",520 Hartford Road,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2017
343,John E Riley Elementary School,Public,"PK, KG-4",100 Morris Avenue,South Plainfield,07080,Middlesex County,South Plainfield School District,2017
344,Old Mill Elementary School,Public,K-5,2119 Old Mill Road,Sea Girt,08750,Monmouth County,Wall Township Public School District,2017
345,Lavallette Elementary School,Public,K-8,105 Brooklyn Ave.,Lavallette,08735,Ocean County,Lavallette Borough School District,2017
346,Mohawk Avenue School,Public,3,18 Mohawk Avneue,Sparta,07871,Sussex County,Sparta Township Public School District,2017
347,Riverdale School,Public,"PK, KG-8",52 Newark Pompton Turnpike,Riverdale,07457,Morris County,Riverdale School District,2017
348,Theunis Dey Elementary School,Public,K-5,55 Webster Drive,Wayne,07470,Passaic County,Wayne Township Public School District,2017
349,M. Scott Carpenter Elementary School,Public,K-5,One Par Avenue,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2017
350,Bret Harte Elementary School,Public,K-5,1909 Queen Anne Dr.,Cherry Hill,08003,Camden County,Cherry Hill School District,2017
351,Wilson Elementary School,Public,K-5,71 Orton Rd,West Caldwell,07006,Essex County,Caldwell-West School District,2017
352,Union Township Elementary School,Public,"PK, KG-4",149 Perryville Road,Hampton,08827,Hunterdon County,Union Township School District,2017
353,Avon Elementary School,Public,"PK, KG-8",505 Lincoln Avenue,Avon by the Sea,07717,Monmouth County,Avon Boro School District,2017
354,North End Elementary School,Public,"PK, KG-4",122 Stevens Avenue,Cedar Grove,07009,Essex County,Cedar Grove Township School District,2017
355,Berkley Street School,Public,K-5,812 Berkley Street,New Milford,07646,Bergen County,New Milford Public School District,2017
356,Brookside Elementary School,Public,K-5,20 Lake Drive,Westwood,07675,Bergen County,Westwood Regional School District,2017
357,Lincoln Park Elementary School,Public,"PK, KG-4",274 Pinebrook Road,Lincoln Park,07035,Morris County,Lincoln Park School District,2017
358,Charles H. Bullock School,Public,K-5,55 Washington Street,Montclair,07042,Essex County,Montclair Public School District,2017
359,Central School,Public,K-5,109 Mount Bethel Road,Warren,07059,Somerset County,Warren Township School District,2017
360,James F. Cooper Elementary School,Public,K-5,1960 Greentree Rd.,Cherry Hill,08003,Camden County,Cherry Hill School District,2017
361,Hilltop School,Public,"PK, KG-5",200 KIPP Avenue,Lodi,07644,Bergen County,Lodi School District,2017
362,Warren Point Elementary School,Public,K-4,30-07 Broadway,Fair Lawn,07410,Bergen County,Fair Lawn Public School District,2017
363,Riverside School,Public,"PK, KG-5",58 Riverside Drive,Princeton,08540,Mercer County,Princeton Public School District,2017
364,Midland Elementary School,Public,K-4,241 West Midland Avenue,Paramus,07652,Bergen County,Paramus Public School District,2017
365,Lincroft Elementary School,Public,K-5,729 Newman Springs Road,Lincroft,07738,Monmouth County,Middletown Township Public School District,2017
366,Aaron Decker School,Public,"PK, KG-4",98 Decker Road,Butler,07405,Morris County,Butler Public School District,2017
367,Woodside Avenue School,Public,K-5,305 Woodside Avenue,Franklin Lakes,07417,Bergen County,Franklin Lakes School District,2017
368,Atlantic Highlands Elementary School,Public,"PK, KG-6",140 First Avenue,Atlantic Highlands,07716,Monmouth County,Atlantic Highlands School District,2017
369,Franklin Park School,Public,"PK, KG-5",30 Eden Street,Franklin Park,08823,Somerset County,Franklin Township Public School District,2017
370,Anna C. Scott Elementary School,Public,"PK, KG-4",281 Broad Avenue,Leonia,07605,Bergen County,Leonia Public School District,2017
371,Marion T. Bedwell Elementary School,Public,"PK, KG-4",141 Seney Drive,Bernardsville,07924,Somerset County,Somerset Hills Regional School District,2017
372,Stony Brook Elementary School,Public,K-5,44 Stony Brook Road,Rockaway,07866,Morris County,Rockaway Township School District,2017
373,Jefferson Elementary School,Public,K-5,85 Prospect St,West Caldwell,07006,Essex County,Caldwell-West School District,2017
374,Signal Hill School,Public,"PK, KG-5",33 Signal Hill Drive,Voorhees,08043,Camden County,Voorhees Township School District,2017
375,Marian E. McKeown Elementary School,Public,"PK, KG-6",One School Road,Newton,07860,Sussex County,Hampton Township School District,2017
376,Long Beach Island Grade School,Public,3-6,201    20th Street,Ship Bottom,08008,Ocean County,Long Beach Island Consolidated School District,2017
377,Brunswick Acres Elementary School,Public,K-5,41 Kory Drive,Kendall Park,08824,Middlesex County,South Brunswick School District,2017
378,Lenape Meadows,Public,"PK, KG-3",160 Ridge Road,Mahwah,07430,Bergen County,Mahwah Township Public School District,2017
379,Hillside Avenue School,Public,K-8,125 Hillside Avenue,Cranford,07016,Union County,Cranford Public School District,2017
380,Riverton School District,Public,"PK, KG-8",600 Fifth Street,Riverton,08077,Burlington County,Riverton School District,2017
381,Lake Parsippany Elementary School,Public,K-5,225 Kingston Road,Parsippany,07054,Morris County,Parsippany-Troy Hills Township School District,2017
382,Aldrich Elementary School,Public,3-5,615 Aldrich Road,Howell,07731,Monmouth County,Howell Township Public School District,2017
383,Lawrenceville Elementary School,Public,"PK, KG-3",40 Craven Lane,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2017
384,Yantacaw School,Public,K-6,20 Yantacaw Place,Nutley,07110,Essex County,Nutley Public School District,2017
385,Forest Avenue School,Public,K-4,118 Forest Ave,Verona,07044,Essex County,Verona Public School District,2017
386,Ben Franklin Elementary,Public,"PK, KG-3",2939 Princeton Pike,Lawrenceville,08648,Mercer County,Lawrence Township Public School District,2017
387,Knollwood Elementary School,Public,K-5,445 Knoll Road,Lake Hiawatha,07034,Morris County,Parsippany-Troy Hills Township School District,2017
388,Franklin Elementary School,Public,"PK, KG-5",2 N  Franklin Avenue,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2017
389,Stony Lane Elementary School,Public,K-4,W 110 Ridgewood Avenue,Paramus,07652,Bergen County,Paramus Public School District,2017
390,Montague Township School,Public,"PK, KG-8",475 Route 206,Montague,07827,Sussex County,Montague Township School District,2017
391,Mary A. Hubbard Elementary School,Public,"PK, KG-3",10 Hubbard Lane,Ramsey,07446,Bergen County,Ramsey School District,2017
392,Mansfield Township Elementary School,Public,3-6,200 Mansfield Road East,Columbus,08022,Burlington County,Mansfield Township School District,2017
393,Roosevelt School,Public,"PK, KG-5",435 Passaic Avenue,Lodi,07644,Bergen County,Lodi School District,2017
394,William P Tatem Elementary School,Public,K-5,265 Lincoln Avenue,Collingswood,08108,Camden County,Collingswood Public School District,2017
395,West Freehold School,Public,"PK, KG-5",100 Castronova Way,Freehold,07728,Monmouth County,Freehold Township School District,2017
396,Washington Elementary School,Public,K-5,49 S  Summit Street,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2017
397,Whitman Elementary School,Public,K-5,827 Whitman School Dr,Turnersville,08012,Gloucester County,Washington Township School District,2017
398,Bradford Elementary School,Public,"PK, KG-5",87 Mt Hebron Rd,Upper Montclair,07042,Essex County,Montclair Public School District,2017
399,Oldmans Township School,Public,"PK, KG-8",10 Freed Road,Pedricktown,08067,Salem County,Oldmans Township School District,2017
400,Sewell Elementary School,Public,PK-K,40 McAnally Dr,Sewell,08080,Gloucester County,Mantua Township School District,2017
401,Washington Elementary,Public,"PK, KG-4",301 Washington Avenue,Union,07083,Union County,Township of Union School District,2017
402,Brookdale Avenue School,Public,K-4,14 Brookdale Court,Verona,07044,Essex County,Verona Public School District,2017
403,Dennis B O'Brien Elementary School,Public,"PK, KG-5",16 Mineral Spring Drive,Dover,07801,Morris County,Rockaway Township School District,2017
404,Crescent Elementary School,Public,K-5,165 Crescent Avenue,Waldwick,07463,Bergen County,Waldwick School District,2017
405,Benedict A. Cucinella School,Public,"PK, KG-5",470 Naughright Road,Long Valley,07853,Morris County,Washington Township School District,2017
406,Salome H. Long Memorial School,Public,K-6,260 Floral Lane,Saddle Brook,07663,Bergen County,Saddle Brook School District,2017
407,Maria Varisco Rogers Charter School,"Public, Charter",K-8,233 Woodside Ave,Newark,07104,Essex County,Maria L. Varisco-Rogers Charter School,2017
408,Bedminster Township Public School,Public,"PK, KG-8",234 Somerville Road,Bedminster,07921,Somerset County,Bedminster Township Public School District,2017
409,Washington Elementary School,Public,K-5,600 School Street,Township Of Washington,07676,Bergen County,Westwood Regional School District,2017
410,Joseph J Catena School,Public,K-5,275 Burlington Road,Freehold,07728,Monmouth County,Freehold Township School District,2017
411,Dogwood Hill Elementary School,Public,K-5,25 Dogwood Dr,Oakland,07436,Bergen County,Oakland Public School District,2017
412,Indiana Avenue Elementary School,Public,K-5,Indiana Avenue,Iselin,08830,Middlesex County,Woodbridge Township School District,2017
413,Lincoln School,Public,"PK, KG-3",414 Montross Avenue,Rutherford,07070,Bergen County,Rutherford School District,2017
414,Memorial Elementary School,Public,K-5,11 Ely Ave,Laurence Harbor,08879,Middlesex County,Old Bridge Township School District,2017
415,Sharon School,Public,"PK, KG-4",234 Sharon Road,Robbinsville,08691,Mercer County,Robbinsville Public Schools,2017
416,Chester M. Stephens Elementary School,Public,"PK, KG-5",99 Sunset Drive,Budd Lake,07828,Morris County,Mount Olive Township School District,2017
417,Jessie F. George Elementary,Public,K-5,1 Palm Street,Township Of Washington,07676,Bergen County,Westwood Regional School District,2017
418,Community Park School,Public,"PK, KG-5",372 Witherspoon Street,Princeton,08540,Mercer County,Princeton Public School District,2017
419,Lincoln School,Public,"PK, KG-5",40 Mill Street,Pompton Lakes,07442,Passaic County,Pompton Lakes School District,2017
420,Washington Elementary School,Public,K-5,201 Central Ave,West Caldwell,07006,Essex County,Caldwell-West School District,2017
421,Grant Elementary School,Public,K-5,100 Grant Ave,Dumont,07628,Bergen County,Dumont Public School District,2017
422,McKinley Avenue Elementary School,Public,3-4,1000 McKinley Avenue,Manahawkin,08050,Ocean County,Stafford Township School District,2017
423,Brooklake School,Public,3-5,235 Brooklake Road,Florham Park,07932,Morris County,Florham Park School District,2017
424,Deerfield Elementary School,Public,3-8,302 Central Avenue,Mountainside,07092,Union County,Mountainside School District,2017
425,James Caldwell Elementary School,Public,3-5,36 Caldwell Place,Springfield,07081,Union County,Springfield Public School District,2017
426,Dwight D. Eisenhower Elementary School,Public,K-3,360 Stelton Road,Piscataway,08854,Middlesex County,Piscataway Township School District,2017
427,Constable Elementary School,Public,K-5,29 Constable Road,Kendall Park,08824,Middlesex County,South Brunswick School District,2017
428,Roosevelt Elementary School,Public,"PK, KG-4",135 Jackson Avenue,South Plainfield,07080,Middlesex County,South Plainfield School District,2017
429,School One Elementary,Public,"PK, KG-4",563 Willow Avenue,Scotch Plains,07076,Union County,Scotch Plains-Fanwood School District,2017
430,Franklin D Roosevelt Elementary School,Public,"PK, KG-5",50 Webster Street,North Arlington,07031,Bergen County,North Arlington School District,2017
431,University Heights Elementary School,Public,"PK, KG-5",645 Paxson Avenue,Hamilton,08690,Mercer County,Hamilton Township Public School District,2017
432,Newbury Elementary School,Public,3-5,179 Newbury Road,Howell,07731,Monmouth County,Howell Township Public School District,2017
433,Tewksbury Elementary School,Public,K-5,109 Fairmount Road East,Califon,07830,Hunterdon County,Tewksbury Township School District,2017
434,John F Kennedy Elementary School,Public,"PK, KG-4",2900 Norwood Avenue,South Plainfield,07080,Middlesex County,South Plainfield School District,2017
435,G. Harold Antrim Elementary School,Public,"PK, KG-8",401 Niblick Street,Point Pleasant Beach,08742,Ocean County,Point Pleasant Beach School District,2017
436,Osage School,Public,K-5,112 Somerdale Road,Voorhees,08043,Camden County,Voorhees Township School District,2017
437,Dr. Gerald H. Woehr Elementary School,Public,"PK, KG-5",44 N Main St,New Egypt,08533,Ocean County,Plumsted Township School District,2017
438,Clinton Elementary School,Public,"PK, KG-5",27 Berkshire Rd,Maplewood,07040,Essex County,South Orange-Maplewood School District,2017
439,Selzer Elementary/Middle School,Public,"PK, KG-8",435 Prospect Ave,Dumont,07628,Bergen County,Dumont Public School District,2017
440,Teaneck Community Charter school,"Public, Charter",K-8,563 Chestnut Avenue,Teaneck,07666,Bergen County,Teaneck Community Charter School,2017
441,Thomas Jefferson Elementary School,Public,K-5,100 Prospect Avenue,North Arlington,07031,Bergen County,North Arlington School District,2017
442,Mawbey Street Elementary School,Public,K-5,275 Mawbey Street,Woodbridge,07095,Middlesex County,Woodbridge Township School District,2017
443,Green Hills School,Public,K-8,69 Mackerly Road,Greendell,07839,Sussex County,Green Township School District,2017
444,James A. McDivitt Elementary School,Public,K-5,1 Manny Martin Way,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2017
445,Horace Mann Elementary School,Public,K-5,150 Walt Whitman Blvd.,Cherry Hill,08003,Camden County,Cherry Hill School District,2017
446,Yardville Heights Elementary School,Public,K-5,3880 South Broad Street,Hamilton,08620,Mercer County,Hamilton Township Public School District,2017
447,Sussex Avenue School,Public,3-5,125 Sussex Avenue,Morristown,07960,Morris County,Morris School District,2017
448,Lincoln Elementary School,Public,K-5,80 Prospect Ave,Dumont,07628,Bergen County,Dumont Public School District,2017
449,Lopatcong Elementary School,Public,"PK, KG-4",263 Route 57,Phillipsburg,08865,Warren County,Lopatcong Township School District,2017
450,Parkview Elementary School,Public,"PK, KG-3",123 Parkview Rd,Stratford,08084,Camden County,Stratford School District,2017
451,Haskell Elementary School,Public,"PK, KG-8",973 Ringwood Avenue,Haskell,07420,Passaic County,Wanaque School District,2017
452,Robert Hunter Elementary School,Public,K-4,8 Dayton Road,Flemington,08822,Hunterdon County,Flemington-Raritan Regional School District,2017
453,Birchwood Elementary School,Public,"PK, KG-5",1 Art Street,Dover,07801,Morris County,Rockaway Township School District,2017
454,Elms Elementary School,Public,"PK, KG-5",780 Patterson Road,Jackson,08527,Ocean County,Jackson Township School District,2017
455,Adamsville Primary School,Public,"PK, KG-4",400 Union Avenue,Bridgewater,08807,Somerset County,Bridgewater-Raritan Regional School District,2017
456,Washington School,Public,"PK, KG-5",310 N  Main Street,Lodi,07644,Bergen County,Lodi School District,2017
457,Ironia School,Public,K-5,303 Dover  Chester Road,Randolph,07869,Morris County,Randolph Township School District,2017
458,School #4,Public,K-5,279 Columbia Avenue,Cliffside Park,07010,Bergen County,Cliffside Park School District,2017
459,Franklin Elementary School,Public,"PK, KG-4",1000 Franklin Ave,South Plainfield,07080,Middlesex County,South Plainfield School District,2017
460,Learning Community Charter School,"Public, Charter","PK, KG-8",2495 John F Kennedy Blvd,Jersey City,07304,Hudson County,The Learning Community Charter School,2017
