RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28
204,61,Kern County,county,CA,CA,"Bakersfield, CA",06,029,1058.6260139558847,1069.5669005807533,1071.4016612547396,1071.3114685098897,1070.3020787637456,1068.9519783576816,1068.7780760977466,1067.2410279216333,1065.9645985796762,1064.2634655625077,1061.9637958316061,1068.4745642816074,1074.5930536473193,1082.9768554855932,1082.8546937106862,1085.2549504814874,1091.782989127689,1097.6218801964021,1096.4945320714735,1091.526561735325,1089.3634550877903,1092.4353144177103,1096.5898022055296,1101.161381321509,1107.5898909347916,1113.8594109297635,1120.6517372783444,1121.8143216131589,1126.854200470667,1129.4166702682448,1133.9862556613648,1131.1057569220316,1131.223794146909,1131.3339476755903,1139.605723866532,1144.2340055835891,1150.1687713261426,1154.0483687749447,1159.6963010441978,1166.0282070974442,1170.9825534588904,1175.471908559111,1178.7367802982749,1181.9127193803486,1182.0995545924413,1185.3748132829971,1187.9218565894453,1196.734975886818,1202.389391970161,1214.1505138426703,1221.900155857203,1232.514649419475,1235.857445946207,1241.512643695537,1240.59943926458,1244.7054407966602,1244.110204097566,1248.8025166886125,1252.2693962687479,1266.1633151735703,1267.3463237532956,1273.2323199296916,1269.939177564304,1286.9942572831353,1308.87062248265,1340.709066155144,1352.3207317841784,1356.500557924335,1353.4953482311428,1360.8583602079327,1377.9821217935512,1389.0920243974283,1405.6967787342473,1416.753615149076,1437.4234953695295,1459.0654372275276,1475.088860845613,1485.0169048281819,1523.7561973573922,1546.858817771171,1592.522391680652,1602.9069076054805,1617.0091284742352,1641.3872549053574,1651.443694491404,1674.763891550973,1697.550532964466,1724.1444584768922,1739.5921018252445,1730.2898838136382,1729.5756749025977,1739.7035611312438,1741.1019810082398,1730.410343273854,1721.791820385675,1722.63096482062
1322,62,Pierce County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,053,1071.7316128320642,1075.2272521277846,1085.694573950016,1096.9086692076849,1103.235730747183,1108.6500264933047,1109.3537192106594,1115.9618031552072,1122.075872859066,1124.7098469549921,1129.9488734956033,1129.790331990516,1139.2090326311552,1149.3950680458684,1169.4315916320515,1182.4873446687088,1194.9334093052448,1195.9270871407316,1199.7175466487406,1202.204014966389,1206.4341312163235,1207.0225576640526,1209.0141824194247,1218.7437913771134,1236.816953749958,1256.5988733732222,1270.0539250973284,1285.7859575809027,1294.1449409921247,1308.769366931281,1312.0324430858077,1312.9968689015916,1308.1961416799709,1310.054885067869,1315.8504197591171,1325.9759856460978,1334.067366112051,1348.6906638035896,1361.0186194807834,1368.999053778221,1377.1026308623,1384.5580027043266,1394.3074465263458,1396.716683373738,1398.7324741670552,1399.1498002276012,1398.5544819805834,1402.8547004161228,1411.862789438586,1427.251463737567,1438.8233256838857,1449.3337499603333,1454.2705735203535,1463.6637563742083,1466.0279755071049,1472.6249796809436,1471.534201326933,1482.969422548355,1488.9243364909512,1498.504636129379,1501.6002437989823,1502.468668394551,1501.8171701450724,1503.3053025148058,1515.3010142507765,1532.1564228629768,1548.0372385117862,1557.550358030666,1565.2642439730498,1572.4733545884615,1582.0939039087923,1597.3002783168783,1620.8206476855,1651.221956069682,1681.7840195399995,1710.3732859914085,1736.2655362443656,1759.8550845264313,1782.9945867917468,1795.0246524951147,1801.9945402190617,1800.2571854410753,1800.0324965277532,1812.290646013272,1826.4075599177104,1850.785983063355,1868.926574513041,1898.3518958446919,1913.374368433512,1916.6463336291608,1904.5149325212394,1895.8662212704726,1891.236044231518,1885.7954360323997,1879.482742479047,1878.869432445428
3227,63,San Francisco County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",06,075,3233.5188814493927,3260.648215013903,3295.159177486195,3314.3745816636992,3353.3994825292607,3384.0357842046346,3389.6331551992243,3410.030585673557,3397.625209727369,3402.171093473504,3406.6419170595273,3408.390117789724,3409.0149465642908,3387.9815638973073,3379.608614631548,3384.6113193649726,3403.2246826395008,3403.161057471704,3377.105441977194,3336.975736627359,3302.4559629010137,3279.9590930018003,3276.220516817779,3284.7874224981065,3305.1734826689244,3321.2559039790376,3357.907440772787,3382.090235383652,3406.767946525298,3404.852622779679,3409.8925475640276,3420.1198379320244,3402.231052268309,3377.8223366991956,3370.6623156991395,3386.0322486295468,3414.1150530071914,3420.430101269057,3439.192811690966,3453.660390108756,3480.192213890754,3504.2562871180185,3516.377970842395,3510.0064450402474,3501.4110957426674,3492.634192325842,3489.708129070616,3496.441267977122,3508.142728365931,3526.268294302117,3536.227096778968,3564.8565241268775,3592.47933354239,3608.297490267606,3595.1798665156634,3576.6476808770462,3560.5299320422646,3551.049361095642,3553.136567361559,3568.981779437252,3563.8720982276313,3541.571424784266,3500.247428391255,3455.4579787563544,,,,,2989.027334561529,2947.2509089325185,2941.948509623438,2943.4262845743906,2990.7958783438803,3033.0973198489673,3094.5167269984713,3165.573296299593,3252.217978301069,3319.336014386721,3350.346288242526,3337.1322349755096,3319.225676957861,3300.197916733038,3319.228553096004,3345.0729761876187,3384.867843019369,3411.610077081483,3445.920079191785,3469.723310757444,3484.5678822440195,3494.994978285973,3510.55077870446,3510.3586599245514,3494.052098352257,3462.373419031397,3444.637024259564,3437.0300272665095
1155,64,Macomb County,county,MI,MI,"Detroit-Warren-Dearborn, MI",26,099,865.610365580017,876.0263983123817,890.4361498815182,896.2168450716448,906.650529613765,901.0070144672997,902.131152440804,903.7922862546864,908.1442273199797,907.3804316676184,900.0968125984915,896.6903488120264,906.713726763224,911.1296990162139,915.194197868738,916.0582992486724,919.0113814871286,923.7079663625094,927.2503688908994,932.0725656851477,933.7131857652959,929.8472400467753,928.8470419466383,927.8503730123888,931.9523725606646,934.9980255162404,941.9221277682263,948.1550524311808,954.1851007776545,958.4251723980943,958.8584369624175,953.2823338564492,953.4651930693618,953.436682789573,958.9106624362662,963.2196080133465,967.9868541473301,975.0042403192521,984.8672142051794,993.8336769813172,993.3127534158571,990.9345264163126,990.6802247603673,997.8096835961153,1000.7449510277901,999.7801073352325,998.8513157231774,996.2413263316183,997.5925194680167,1006.5819127379216,1015.310328963953,1026.973097017222,1028.5809381238623,1029.9236421690462,1029.2700404209204,1029.1580024878424,1024.3496138884832,1022.2520147118677,1018.1777756266011,1020.286803838636,1029.3905549907656,1042.9652580368218,1058.0836646679313,1065.1030887102988,1073.8592229943088,1088.0774029037361,1094.8568950369097,1103.6398525930674,1110.867130050944,1123.0649880770075,1126.809560663714,1132.2139244294533,1136.9606606494663,1148.8506625164928,1160.8383582631325,1175.7127213470978,1192.4443357150085,1209.8620898615893,1227.6213039783659,1242.7438634114274,1246.1199133526316,1256.6113425705546,1257.3627129884362,1270.7574867047329,1270.7978567834166,1281.9952632510217,1290.9500972658886,1313.7075139009598,1321.191015173436,1333.9182729637046,1337.5068181928182,1347.4550091947374,1337.4854179711804,1338.1156014220169,1337.1878352387425,1344.0502577141276
2815,65,New Haven County,county,CT,CT,"New Haven-Milford, CT",09,009,1231.3527857587735,1249.1295416078465,1262.8586573326315,1263.608079143358,1262.6738440720057,1259.8850912977205,1259.6760410882591,1256.9826460657869,1261.1542621275341,1250.7678283940018,1256.4195292605295,1260.352466382432,1278.2443636932264,1286.7300912806772,1289.57255636938,1296.0495878377476,1292.9448155685254,1290.604293287448,1288.2904085401663,1284.2442825667454,1281.4560101378709,1278.8253108645695,1284.001421985779,1287.747735930487,1298.5053014650434,1308.2743188308862,1318.1327941794952,1321.2907881381095,1322.7912937673398,1326.4030573417308,1321.7786708777212,1317.5327353335942,1317.7566321971833,1320.4925913992772,1325.3828351581778,1327.2926788129892,1336.5633351242664,1345.5587090657998,1351.5035537492065,1354.4764451138071,1357.4156871476953,1355.5887188971496,1360.6279049330608,1356.7613328631091,1358.8921688599448,1357.4326929394724,1367.3675144070862,1373.2584223058657,1382.5382033481553,1387.167424516565,1397.7623595987009,1397.9564815439608,1398.0847342588618,1394.1979901445648,1391.3891954180476,1397.3796191358522,1402.8545567504855,1411.4864842702477,1407.3486012636865,1414.36991884634,1421.9944354211339,1434.8139026016295,1438.182047775493,1443.0769778248066,1443.3360827748952,1445.6613177776012,1456.768363527472,1473.693324617502,1486.0971803631344,1485.2152642189883,1481.0394362666611,1481.8005705775427,1492.0215641499276,1507.2073518331995,1541.5872754003283,1575.0010484611955,1622.5840057097655,1636.623797503444,1651.8039409426349,1643.710936551748,1658.2467365893378,1666.6806472386916,1661.3379762724396,1662.6686100011011,1677.9474537375977,1727.5477815570766,1752.0783003647155,1769.8930842761606,1781.0981601636338,1790.4163299050633,1805.8450461017092,1804.301666241782,1823.9315141204352,1826.6007019061512,1843.7077327052193,1839.3901314371221
1776,66,Hidalgo County,county,TX,TX,"McAllen-Edinburg-Mission, TX",48,215,878.9687505541007,879.052608804787,889.9148044167755,887.5579177056253,888.2916666804073,894.9514578948271,896.7804667870714,893.1602119273034,890.2751725034167,891.5825663324478,897.8482523954572,901.9111370778296,888.7954272729426,890.7613746767303,884.8005151088695,895.4045638436413,898.3993556589264,907.2014896203106,906.9566899729236,916.511103355774,910.2884664654562,905.6297318919667,890.6781527679171,897.2942602327179,900.1255320450189,900.9295732490432,895.8275340194156,898.8120099929481,906.2973938716373,911.5850902303827,916.0375610883594,916.8195664826948,916.9740309346354,913.0116258201374,904.0309517010712,901.7768450592988,906.441150806617,916.318835823391,919.7279836441642,918.5533750461963,914.6153862963157,917.0106268966928,919.4669981106312,927.0415941902248,928.4532517442318,929.5756358862584,926.8551448561474,926.7954277593448,929.1766166873415,929.764646733908,933.7041453897979,938.3227621745838,940.315165826325,941.1932577708563,938.5898264222618,940.3554004786712,940.1973866088349,944.1459821223992,945.8033897737065,948.6715897512966,950.0393158022033,954.8545855998507,955.8505321422467,956.7869812488813,958.9059921350018,960.2269999766071,957.4847955148765,964.0050627687611,971.6330454945149,979.7018379798127,982.7158967855423,989.041860673617,998.5042090102104,1009.0792928234596,1020.3252710498009,1029.4428055637,1040.1001369966923,1045.1962325989505,1059.2843271001339,1072.0298051809834,1084.1104838667786,1088.891449381609,1083.5328602825957,1097.4458735577007,1088.297175134555,1103.2428456258365,1112.129506429526,1139.4308220228809,1144.197615387659,1125.3571779383374,1128.3650358958712,1141.4308438033631,1164.4873321557304,1162.3703309350742,1162.2369099325294,1167.954935478465
2061,67,Ventura County,county,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",06,111,1935.2766107134664,1951.283840988206,1972.0386227949325,1975.6273394238235,1986.3053443276228,1993.2372336104033,2007.6282137767382,2006.242075355607,2004.5225802121201,2001.4164109807236,2006.4717642779983,2010.0085445506609,2028.0923042374395,2037.6690871373353,2051.083255059275,2050.3156194216817,2066.968503318386,2079.1924628220163,2088.4546602973387,2097.203080705584,2100.2947645238405,2100.927922070393,2099.295687720383,2110.266782104189,2133.9729334015565,2149.1830739085913,2165.1337019422135,2163.5047979883693,2172.010042068066,2177.0187518120792,2192.418437515763,2192.6990934351193,2186.9130956564,2190.028174567574,2200.372415798432,2224.40352073523,2230.88153010723,2234.3122247519536,2236.503614769466,2246.7215182824434,2263.1205685572,2274.1255470274396,2278.3322408295594,2285.501163656271,2284.514133135631,2286.87157040902,2289.7405153463765,2300.6517045749106,2313.7124019181283,2306.4781068153784,2309.2553943130342,2318.9899720720687,2342.976632916026,2348.430172090279,2348.4894905024967,2345.9017484371743,2353.6496856930366,2352.981698003899,2361.5810170917475,2367.6675808616087,2371.351191724133,2351.7710238109166,2343.393526662852,2342.8314985737848,2368.4992673963147,2383.964031267534,2404.6146718615455,2421.266603008641,2440.0307102335883,2465.5468599492006,2485.1910857686407,2496.6583713070117,2516.8563184068244,2560.8557447394764,2597.908581466068,2642.225785567805,2663.236408522561,2700.145996362484,2736.994986778327,2772.0333755393895,2796.542400344552,2812.9722270755933,2829.060236938377,2856.054451525438,2871.857084694137,2895.617437774975,2925.0793731683343,2926.740559892246,2930.0065069630823,2929.574212565197,2946.9207640765276,2954.6496808721326,2953.5208934845164,2947.9901336511307,2947.19243669041,2939.787906338775
988,68,Denton County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,121,1219.1512765310526,1228.13971805158,1234.090953505645,1240.973869677766,1251.6466451708955,1261.0908964491937,1267.1685936651618,1266.5678163862322,1261.7008473215799,1255.290668545947,1257.4223099122378,1263.5449977401602,1276.7132805288484,1283.0314948417313,1289.0626670881688,1291.657224247172,1297.6166865495343,1302.4026722024785,1301.8353963705727,1300.0689351657795,1298.4247364386015,1298.2365939705871,1297.9677520085952,1299.5253466787315,1309.5008238581092,1321.9302393083362,1337.7372308312063,1350.566932557335,1353.8422666246252,1355.2718607413492,1351.874121084009,1349.3043841690228,1343.1706467101505,1339.9297026847692,1343.3014951189946,1350.5852842000556,1356.0375388714801,1362.2063852143463,1368.2969177348255,1377.2869526638053,1383.6750872051123,1385.8097240379202,1384.6540800019325,1381.525775563211,1379.0660445967296,1376.4887286106584,1377.1409702336198,1381.4739290313591,1390.4884698724807,1399.8194579784792,1409.24893360184,1414.1237375833468,1421.018314871103,1423.5667595951845,1429.1963495731877,1427.3271421167003,1425.288195006045,1418.166783960847,1417.249220953428,1420.4635120682765,1428.5339384248796,1428.6998592922332,1430.896077165219,1436.4919936439294,1446.6385742628274,1447.671743882066,1445.4953196676345,1445.42826283735,1451.0056354299459,1452.1862472059493,1454.1843673208568,1464.8478096378844,1482.2106801148464,1509.7430473732593,1540.3455872848197,,,1662.3672385124257,1698.4608784082163,1724.778499975659,1744.6606680540192,1756.092718041619,1761.5451150471968,1762.1905242180517,1773.8141345208433,1794.6059994795041,1821.7131771011238,1845.5555805859237,1864.3087520691545,1872.7452441196976,1876.2004769161683,1864.4764381596985,1850.1487384206994,1833.665042767162,1829.5400934967063,1831.599976819173
1690,69,El Paso County,county,TX,TX,"El Paso, TX",48,141,1017.2857253499557,1019.8718252295786,1022.6378881027466,1025.4508198620404,1027.0390619526538,1026.4634139076923,1026.318249233705,1025.0451617380147,1021.7630068256882,1020.6649876438364,1019.2348379047116,1020.1262774511946,1019.566611761911,1022.279980726605,1024.2038685623647,1025.863922255868,1026.1856099477236,1025.0390350387488,1020.3863971210301,1017.6962722107589,1018.2627307290188,1023.4332050577717,1024.4658350875047,1024.6797947678285,1025.2058812911437,1027.1406273720015,1028.9623378469134,1031.2781953430024,1033.6113759354398,1035.062426572335,1034.5495111418168,1033.3934087630748,1031.6429323908324,1030.4380985750206,1029.8528963060912,1029.8698337724838,1030.660522435537,1039.752023059763,1044.5878367323608,1050.7451817845786,1049.8130165665643,1053.824093956481,1048.2553326851387,1047.0583445812517,1047.1514436504963,1054.830267912191,1055.67717345879,1049.8018213635296,1051.4096201289362,1055.8272442157495,1068.5340117388391,1073.0329712360137,1076.665224228923,1079.9767379727919,1082.4563215770797,1082.5815687187176,1083.1249184937806,1083.934249549539,1090.4631978159348,1094.137825424023,1099.1746548132594,1102.9891169426467,1110.8440422374356,1117.6685192546483,1127.8272954058434,1137.9648389255515,1148.3243295980092,1152.9774753376612,1154.1511185761212,1157.7998871066243,1160.388180071494,1165.5020577092168,1175.7952710183372,1193.9896489920488,1212.5014596700107,1209.0170115280298,1223.0114533099375,1237.9407867533419,1272.966451843559,1283.974754102263,1288.8755482852512,1299.077825673819,1310.1550381922327,1348.0935916724675,1349.585908452672,1378.44546075126,1391.6530467134887,1442.5909011332121,1453.6693644809557,1452.069586871403,1423.5928534634195,1421.925645709908,1425.3554375867561,1442.7199601553536,1455.312013168016,1472.3556888153662
2626,70,Baltimore County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,005,1277.3434014038976,1286.277872054823,1302.616134441026,1310.1137868507176,1314.5460436964388,1313.8450598300642,1307.028965366393,1303.942107669647,1299.2337507847926,1301.586684511791,1307.0445764345607,1312.944482736066,1312.0824814898976,1309.7155497788763,1313.000341410555,1315.6080214179078,1317.9132510185816,1312.5405498298203,1312.0753481112836,1305.26452396513,1303.9033773819715,1300.281087838381,1302.351843267316,1308.4771701273776,1317.463363046377,1327.4254624474308,1331.2300725409707,1332.3588391590317,1333.9599895988688,1331.1110624107735,1331.637774367028,1331.869462799477,1331.099335111522,1322.653558922599,1315.4347632346703,1315.8700161879137,1323.9699409322618,1335.4592540478766,1342.9454595725567,1344.6320854233923,1337.9182505165888,1340.9010682761675,1347.2912608156412,1352.6478415547779,1350.392629572689,1349.3597888123033,1350.574994495344,1355.714394354366,1359.8438953298441,1367.8361120293887,1372.1784115457945,1375.7615578376106,1375.279722378545,1375.7372821652407,1379.5100717083476,1380.3478609084686,1382.2086506776427,1378.5224757669928,1378.1397295552856,1382.7563838182662,1380.387447114012,1367.1255320230403,1354.0936491137863,1354.7164659814982,1368.8385080860944,1381.079715962075,1392.693522367154,1401.616418863708,1412.20579517113,1416.7557190513637,1421.2180935841745,1430.9107128903438,1448.5766742720734,1476.4210521036227,1500.377997581519,1521.2032279248647,1538.587178206419,1564.2599122506463,1591.7057902067331,1604.9783112736438,1604.702533282679,1600.4372614627976,1607.2891415683569,1611.0983491463603,1621.1197528581047,1630.224978010223,1639.7722790479284,1642.8812526586628,1641.5744804141846,1633.099968382805,1623.770522736947,1616.6032601045908,1616.6623004095704,1617.308606135811,1619.5865514478899,1621.6794967026433
2802,71,Middlesex County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,023,1699.5445809790383,1704.697972016023,1708.553214505096,1715.040989994549,1715.0241885655448,1721.3982670222063,1721.0765808544595,1725.3740336266685,1727.3990675183286,1735.3881251110968,1740.7564520038352,1749.3716420699832,1753.011452027263,1763.5335925115508,1758.937318121796,1769.1713127483083,1769.3500477049906,1775.4833469451678,1774.1992409254287,1769.736360558421,1770.0302942865746,1764.8701342402135,1770.621155824062,1778.3546551205466,1797.596382197982,1804.022027756255,1809.5262743237283,1810.778959664178,1821.7045521085656,1825.7477385401694,1826.3337646182342,1821.8811842295459,1820.306276921901,1819.1124724925587,1829.7333201814856,1845.2969721917925,1854.6813128182457,1854.3881895648146,1855.5698280677213,1857.3356465832999,1863.8576755536337,1858.4424923920822,1860.548110391108,1852.5660028930301,1854.8109601253043,1851.448625479478,1858.0246797977518,1857.6619220566831,1859.1717207459285,1868.7421602351733,1879.095262854009,1893.5910862358141,1895.9790239508047,1898.910223541783,1897.6757216128156,1900.456090182924,1903.0192626117448,1903.9152623998696,1905.924884315177,1905.9525936343289,1915.6359859160757,1908.808104918865,1911.17265638371,1901.9757141364178,1905.1218407012127,1910.4916524580767,1904.7803162167613,1908.1025013013987,1906.0004431108623,1924.3911970393158,1924.993368401899,1918.831473991055,1917.242460218792,1927.166260668682,1946.9760038430743,1974.0246172380232,2020.917994277572,2071.8852504912793,2117.718305891981,2140.8975824674703,2148.994214941136,2158.477079648036,2170.866518520715,2197.314803352527,2223.2895589476207,2264.0340398462745,2298.2852430299017,2321.28035226339,2342.9649575939216,2362.5068631569616,2380.0521946258614,2388.7983100025594,2378.8807909201037,2386.552145584188,2370.1816389400647,2383.491015741016
2879,72,Worcester County,county,MA,MA,"Worcester, MA-CT",25,027,1111.2796353643464,1113.9488164017896,1121.7546361068617,1130.417972671218,1134.9865799893657,1137.4818687834443,1135.6708798138256,1136.755594758614,1139.2009726738952,1148.0516720437297,1152.3470014945435,1157.981912404105,1157.498047217563,1166.8232043624198,1177.55766346989,1190.157458136357,1197.375042179559,1199.1344946894415,1200.2790997165278,1203.0595572968518,1201.979791531572,1201.878507719479,1201.4635733847238,1208.630026596309,1218.5367346046273,1233.0158894769538,1248.8272628574723,1256.8139507609715,1255.6706804257537,1253.1213878085377,1251.9706446004338,1256.2157171346878,1255.0927836602632,1260.5565039421924,1269.8557316330205,1280.1005448455169,1293.0906922946558,1297.0218834197929,1306.3400419763948,1311.0058274323014,1324.7564911266663,1332.948119783245,1337.2762311716654,1332.5855575125372,1332.4475052919197,1333.9655430403366,1339.4920065982858,1354.7252415582568,1363.1818286943123,1379.326612253278,1380.7721500814005,1388.0381700248263,1392.5586545903845,1396.0688603512406,1404.951831302545,1406.329342916971,1415.1181151463404,1419.9513452338265,1432.0661594810992,1439.6664060740623,1450.9242718700102,1451.0567793211746,1445.1788186546557,1446.245359595847,1450.2502618416293,1466.9511915048781,1468.021258095976,1474.2931451480179,1477.7011405585754,1486.9538562869338,1492.3402723063432,1495.6966071816653,1503.432135927402,1521.5582554113607,1548.6397831121499,1573.701438031672,1590.4823315787412,1609.2923257335324,1623.0727394009266,1635.806420479901,1647.593954154115,1655.413387980852,1664.516686315658,1686.1164206911092,1714.0297071007271,1750.4602165755837,1772.9488488948157,1804.3165393260329,1830.9475502638625,1842.0446620822197,1835.8682355354392,1813.3665605944411,1808.1373133442435,1814.7231526777616,1833.4452292667324,1850.9002334169454
2981,73,Montgomery County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,091,1336.5957726791644,1337.0699532287524,1341.984183571963,1344.0071761756128,1350.7044905255025,1357.9689179722227,1361.3591978631,1362.1603713375948,1357.9349922234614,1349.2362350349229,1346.455665964052,1347.6444068402834,1356.0793279894406,1366.1118147765997,1375.674695119939,1387.875147257211,1387.967515597104,1389.6589051900517,1385.5305022006241,1385.4998146417738,1379.9984559735858,1380.0248470456947,1386.4459903688562,1393.5430953069413,1399.592811370212,1408.3514288658073,1418.1706592690073,1429.544503386691,1433.6897008487324,1431.9501269888647,1428.6276663503106,1426.0906467463847,1428.4182792766233,1431.4007509847297,1428.3000836984186,1431.6635973871341,1433.4569075228005,1449.3921317902843,1464.5474173197422,1476.1815584791038,1481.115737087694,1478.0832547957395,1482.3697248406627,1478.7298386307848,1482.3751797688822,1482.0529208795308,1493.4095408968678,1497.7407998564593,1510.0706838823933,1517.790163825121,1527.661823374963,1538.8901337674931,1542.9020751356768,1547.2809457373721,1546.1462131466633,1547.4348885961388,1545.7367521072906,1543.3084936212772,1541.5753250164137,1550.1102869670926,1566.3799784588884,1568.41132774989,1585.1243016777846,1581.1792696038071,1590.1601350121844,1580.3204628845865,1585.6895105827834,1595.243808375894,1600.8255882228525,1597.899801277689,1593.5450885290334,1593.682670179666,1605.3360147435437,1625.425588045999,1656.3683744072223,1686.5811715916846,1711.385834250052,1737.515116311475,1757.891973856776,1782.4470013740117,1791.2290462242663,1813.2467904176879,1828.1665524894165,1846.3954330258546,1860.2786056833245,1883.9425373416418,1904.3772731257534,1930.9823378845997,1938.4599407516353,1949.9259720063546,1936.0000867926797,1935.0704733542577,1923.798442062113,1923.3609069377699,1913.4999034865207,1925.3241554175804
2322,74,Hamilton County,county,OH,OH,"Cincinnati, OH-KY-IN",39,061,837.1028943124907,842.4831938477255,844.1250484246092,841.80062009835,847.0675041014865,852.282933707539,852.3185415244096,855.2338054069666,856.9852500818215,860.7570269308663,864.426680204171,863.7717653586411,868.7707535088266,866.0502450782459,874.6735367202174,873.0192253355696,879.4538297985264,883.2882987078804,889.2560794916184,889.7157963875593,892.5366633220119,897.9681375047439,904.3927378833059,907.0943183647298,908.0601937057595,913.3937891493779,920.9725806975296,927.7716052469106,931.7927878726632,930.891389965711,930.0218304258982,929.760574913659,932.8180555206272,937.0238071385651,942.3944822577708,946.2946286004785,953.2842795924337,961.2969220973356,971.4713047742089,973.933091678896,977.2573643852921,978.6175795459245,982.9266581517567,991.090913202008,995.1576447663391,1004.8016259832599,1005.7295113362218,1011.1277714066339,1016.9315675797429,1022.7218321951615,1031.6769273737132,1033.843412907906,1044.5616993037286,1047.9657057618815,1052.895622210597,1049.5360038702618,1055.837089873921,1059.3416982156086,1067.289138395785,1071.609835147153,1078.4335853787,1080.034525262754,1079.3957854542232,1083.3617841217745,1089.8334017369366,1094.4476788510726,1097.1191223656583,1099.2749511990578,1108.2137713681661,1115.5234992526393,1121.7690153991623,1123.6253231628386,1127.6513977777204,1138.3759398041732,1150.6839522839134,1163.7739903333218,1176.509112764094,1184.5792978346965,1200.107927754201,1209.55630200373,1225.3074284033885,1227.4736222857098,1230.0097645396604,1233.2502533875627,1245.3854327292256,1267.3056380483677,1288.6976987950839,1314.956311297359,1332.682971484728,1348.163883415699,1352.2053078112367,1359.733006564708,1361.035361484232,1362.0670919631086,1359.5662716292084,1364.6197101109549
2810,75,Multnomah County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,051,1226.2103910204123,1240.7481401703535,1263.6542030872345,1279.9336085178866,1299.3745957205822,1316.024505890002,1329.8061693558814,1337.8779555800006,1337.5523422129852,1339.0934780184548,1329.8541718360068,1334.2225121002227,1338.8531442165195,1357.5574792026346,1368.7751015367571,1379.0759560171318,1388.127844190402,1390.263821456833,1385.9595311426042,1381.9190092793476,1376.5919280942298,1373.5966724525365,1372.9595726208495,1383.8565296022493,1397.1219299533623,1412.92498929681,1423.6710542715305,1432.9239314630092,1434.901575887524,1438.0511330931013,1437.6211920596916,1431.2893874244562,1424.8722044862918,1411.5501301180996,1414.3851744471428,1414.5743879846473,1427.0386110728061,1434.6110043808408,1447.5149028540122,1458.9781464239438,1465.522332505229,1470.3375188368082,1471.7101316009896,1466.6948175090188,1464.9193531201809,1460.3512315674914,1465.5455119721657,1466.34708477917,1474.0283543738083,1480.9660329455987,1491.1898363023856,1501.1510581905372,1511.6297143020008,1518.3251509196327,1522.9190052534068,1523.2121191845786,1525.651497452067,1521.6748313910618,1520.05141513988,1516.1892449177667,1522.1905077522172,1517.0153016340478,1514.2612046991007,1511.4925172411959,1520.0516983656848,1526.772603015594,1529.766036290754,1523.8672228769624,1513.1790592956004,1501.6682909401209,1506.490307329977,1506.8795049014375,1519.7268847189723,1530.065212156692,1559.5413783493227,1585.6901708780454,1612.5465600185514,1635.0027228388235,1652.916806489338,1660.839021851517,1663.2168225393789,1663.0843462775188,1664.003990487602,1667.4656221162716,1675.2458166083732,1690.4238878180008,1713.0344419652056,1736.880467346619,1756.229275008206,1764.1937686677256,1768.5377665488895,1763.3779349553517,1756.8280126838295,1750.8330291995746,1753.052807393652,1765.2755689575743
